python main.py ./simulatedPlanets/example-sim-model_Rp_loguP ./simulatedPlanets/fake_grammaticalSystems_Rp_loguP.txt --num_planet_features 2 --num_stellar_features 0 --num_labels 3 --batch_size 100 --epochs 500 --width 2 --seed 128 --dropout_prob 0.05 --train

Random seed: 128
-----------------------------------------------------------------------------------------
[DATA]
   data:          ./simulatedPlanets/fake_grammaticalSystems_Rp_loguP.txt
   # planets:     37654
-----------------------------------------------------------------------------------------
[TRAINING]
   num_labels:    3
   batch_size:    100
   lr:            0.002
   epochs:        500

| epoch 318 | loss -0.661633173730 | 0.954534898628 bits | time 0:00:01   
| epoch 319 | loss -0.655022239179 | 0.944997336136 bits | time 0:00:01   
| epoch 320 | loss -0.661921963768 | 0.954951534583 bits | time 0:00:01   
| epoch 321 | loss -0.662495425272 | 0.955778864652 bits | time 0:00:01   
| epoch 322 | loss -0.661273356142 | 0.954015791578 bits | time 0:00:01   
| epoch 323 | loss -0.661815060070 | 0.954797305149 bits | time 0:00:01   
| epoch 324 | loss -0.661126526977 | 0.953803961870 bits | time 0:00:01   
| epoch 325 | loss -0.661385297143 | 0.954177288305 bits | time 0:00:01   
| epoch 326 | loss -0.663324899319 | 0.956975542746 bits | time 0:00:01   
| epoch 327 | loss -0.669269376471 | 0.965551610454 bits | time 0:00:01   
| epoch 328 | loss -0.665387854652 | 0.959951758174 bits | time 0:00:01   
| epoch 329 | loss -0.666605889639 | 0.961709011210 bits | time 0:00:01   
| epoch 330 | loss -0.668513061039 | 0.964460477930 bits | time 0:00:01   
| epoch 331 | loss -0.664726227127 | 0.958997231424 bits | time 0:00:01   
| epoch 332 | loss -0.667274927903 | 0.962674229396 bits | time 0:00:01   
| epoch 333 | loss -0.668419398585 | 0.964325351572 bits | time 0:00:01   
| epoch 334 | loss -0.673078726710 | 0.971047341153 bits | time 0:00:01   
| epoch 335 | loss -0.673472334915 | 0.971615197758 bits | time 0:00:01   
| epoch 336 | loss -0.669777668123 | 0.966284920300 bits | time 0:00:01   
| epoch 337 | loss -0.668576178721 | 0.964551537498 bits | time 0:00:01   
| epoch 338 | loss -0.669419032984 | 0.965767519162 bits | time 0:00:01   
| epoch 339 | loss -0.676549667547 | 0.976054850285 bits | time 0:00:01   
| epoch 340 | loss -0.672981689400 | 0.970907345906 bits | time 0:00:01   
| epoch 341 | loss -0.677825832557 | 0.977895967216 bits | time 0:00:01   
| epoch 342 | loss -0.676623409876 | 0.976161237977 bits | time 0:00:01   
| epoch 343 | loss -0.677324133305 | 0.977172168194 bits | time 0:00:01   
| epoch 344 | loss -0.674844958422 | 0.973595474884 bits | time 0:00:01   
| epoch 345 | loss -0.670004060319 | 0.966611535198 bits | time 0:00:01   
| epoch 346 | loss -0.672462419743 | 0.970158198147 bits | time 0:00:01   
| epoch 347 | loss -0.677624194786 | 0.977605065405 bits | time 0:00:01   
| epoch 348 | loss -0.676607994091 | 0.976138997701 bits | time 0:00:01   
| epoch 349 | loss -0.684067457361 | 0.986900728368 bits | time 0:00:01   
| epoch 350 | loss -0.683643158298 | 0.986288594214 bits | time 0:00:01   
| epoch 351 | loss -0.674048061396 | 0.972445795497 bits | time 0:00:01   
| epoch 352 | loss -0.672886835327 | 0.970770500406 bits | time 0:00:01   
| epoch 353 | loss -0.681837936453 | 0.983684209611 bits | time 0:00:01   
| epoch 354 | loss -0.679789007659 | 0.980728230200 bits | time 0:00:01   
| epoch 355 | loss -0.679891937133 | 0.980876726042 bits | time 0:00:01   
| epoch 356 | loss -0.683051306468 | 0.985434732514 bits | time 0:00:01   
| epoch 357 | loss -0.679292778438 | 0.980012322764 bits | time 0:00:01   
| epoch 358 | loss -0.680977828781 | 0.982443336538 bits | time 0:00:01   
| epoch 359 | loss -0.675041315568 | 0.973878758365 bits | time 0:00:01   
| epoch 360 | loss -0.682276269485 | 0.984316590503 bits | time 0:00:01   
| epoch 361 | loss -0.676980978298 | 0.976677100167 bits | time 0:00:01   
| epoch 362 | loss -0.686301180633 | 0.990123309856 bits | time 0:00:01   
| epoch 363 | loss -0.681685100974 | 0.983463714623 bits | time 0:00:01   
| epoch 364 | loss -0.681750504819 | 0.983558072426 bits | time 0:00:01   
| epoch 365 | loss -0.682703499294 | 0.984932952830 bits | time 0:00:01   
| epoch 366 | loss -0.680175312476 | 0.981285550244 bits | time 0:00:01   
| epoch 367 | loss -0.683692303513 | 0.986359495773 bits | time 0:00:01   
| epoch 368 | loss -0.683941851560 | 0.986719517502 bits | time 0:00:01   
| epoch 369 | loss -0.685947701691 | 0.989613347538 bits | time 0:00:01   
| epoch 370 | loss -0.682610817866 | 0.984799241793 bits | time 0:00:01   
| epoch 371 | loss -0.682391104553 | 0.984482262485 bits | time 0:00:01   
| epoch 372 | loss -0.687808993324 | 0.992298623748 bits | time 0:00:01   
| epoch 373 | loss -0.688779337178 | 0.993698534014 bits | time 0:00:01   
| epoch 374 | loss -0.681760467016 | 0.983572444838 bits | time 0:00:01   
| epoch 375 | loss -0.682270259693 | 0.984307920205 bits | time 0:00:01   
| epoch 376 | loss -0.681307780332 | 0.982919356003 bits | time 0:00:01   
| epoch 377 | loss -0.685271606837 | 0.988637948846 bits | time 0:00:01   
| epoch 378 | loss -0.683628371445 | 0.986267261295 bits | time 0:00:01   
| epoch 379 | loss -0.688592403890 | 0.993428846286 bits | time 0:00:01   
| epoch 380 | loss -0.686479913461 | 0.990381166820 bits | time 0:00:01   
| epoch 381 | loss -0.686456753974 | 0.990347754742 bits | time 0:00:01   
| epoch 382 | loss -0.683969268432 | 0.986759071687 bits | time 0:00:01   
| epoch 383 | loss -0.684014241797 | 0.986823954537 bits | time 0:00:01   
| epoch 384 | loss -0.681656300863 | 0.983422164846 bits | time 0:00:01   
| epoch 385 | loss -0.683509251958 | 0.986095408201 bits | time 0:00:01   
| epoch 386 | loss -0.683838774892 | 0.986570809305 bits | time 0:00:01   
| epoch 387 | loss -0.688989372247 | 0.994001550566 bits | time 0:00:01   
| epoch 388 | loss -0.686288380338 | 0.990104842934 bits | time 0:00:01   
| epoch 389 | loss -0.691903985147 | 0.998206448144 bits | time 0:00:01   
| epoch 390 | loss -0.695266868929 | 1.003058063898 bits | time 0:00:01   
| epoch 391 | loss -0.685952010616 | 0.989619564004 bits | time 0:00:01   
| epoch 392 | loss -0.692478128706 | 0.999034762209 bits | time 0:00:01   
| epoch 393 | loss -0.693482407208 | 1.000483629823 bits | time 0:00:01   
| epoch 394 | loss -0.686025855870 | 0.989726100185 bits | time 0:00:01   
| epoch 395 | loss -0.690633417915 | 0.996373407098 bits | time 0:00:01   
| epoch 396 | loss -0.683527542995 | 0.986121796589 bits | time 0:00:01   
| epoch 397 | loss -0.684839429843 | 0.988014449239 bits | time 0:00:01   
| epoch 398 | loss -0.688412735570 | 0.993169639691 bits | time 0:00:01   
| epoch 399 | loss -0.684598966840 | 0.987667534458 bits | time 0:00:01   
| epoch 400 | loss -0.689104809527 | 0.994168091357 bits | time 0:00:01   
| epoch 401 | loss -0.693172126455 | 1.000035989319 bits | time 0:00:01   
| epoch 402 | loss -0.695645324115 | 1.003604059318 bits | time 0:00:01   
| epoch 403 | loss -0.692270297745 | 0.998734925511 bits | time 0:00:01   
| epoch 404 | loss -0.688755372159 | 0.993663959799 bits | time 0:00:01   
| epoch 405 | loss -0.694499317151 | 1.001950720755 bits | time 0:00:01   
| epoch 406 | loss -0.685805489830 | 0.989408179193 bits | time 0:00:01   
| epoch 407 | loss -0.695062765866 | 1.002763605422 bits | time 0:00:01   
| epoch 408 | loss -0.692415605331 | 0.998944560046 bits | time 0:00:01   
| epoch 409 | loss -0.695647470989 | 1.003607156603 bits | time 0:00:01   
| epoch 410 | loss -0.689807677459 | 0.995182115437 bits | time 0:00:01   
| epoch 411 | loss -0.692182680182 | 0.998608520088 bits | time 0:00:01   
| epoch 412 | loss -0.695395113461 | 1.003243081648 bits | time 0:00:01   
| epoch 413 | loss -0.688688428079 | 0.993567379908 bits | time 0:00:01   
| epoch 414 | loss -0.688069036216 | 0.992673786338 bits | time 0:00:01   
| epoch 415 | loss -0.693948022725 | 1.001155371020 bits | time 0:00:01   
| epoch 416 | loss -0.692782210418 | 0.999473459387 bits | time 0:00:01   
| epoch 417 | loss -0.695325278635 | 1.003142331292 bits | time 0:00:01   
| epoch 418 | loss -0.690351483835 | 0.995966662198 bits | time 0:00:01   
| epoch 419 | loss -0.691119731421 | 0.997075009182 bits | time 0:00:01   
| epoch 420 | loss -0.691987506907 | 0.998326944572 bits | time 0:00:01   
| epoch 421 | loss -0.692631301734 | 0.999255744177 bits | time 0:00:01   
| epoch 422 | loss -0.684550114431 | 0.987597055329 bits | time 0:00:01   
| epoch 423 | loss -0.693164772159 | 1.000025379313 bits | time 0:00:01   
| epoch 424 | loss -0.688295157107 | 0.993000009827 bits | time 0:00:01   
| epoch 425 | loss -0.696700017237 | 1.005125659855 bits | time 0:00:01   
| epoch 426 | loss -0.696331746224 | 1.004594357091 bits | time 0:00:01   
| epoch 427 | loss -0.694318722983 | 1.001690178444 bits | time 0:00:01   
| epoch 428 | loss -0.698827297839 | 1.008194677031 bits | time 0:00:01   
| epoch 429 | loss -0.691986566671 | 0.998325588099 bits | time 0:00:01   
| epoch 430 | loss -0.690315014013 | 0.995914047368 bits | time 0:00:01   
| epoch 431 | loss -0.692076050951 | 0.998454686624 bits | time 0:00:01   
| epoch 432 | loss -0.695847863070 | 1.003896261264 bits | time 0:00:01   
| epoch 433 | loss -0.695535196550 | 1.003445178826 bits | time 0:00:01   
| epoch 434 | loss -0.693781476596 | 1.000915095746 bits | time 0:00:01   
| epoch 435 | loss -0.690553733936 | 0.996258447416 bits | time 0:00:01   
| epoch 436 | loss -0.692086463107 | 0.998469708191 bits | time 0:00:01   
| epoch 437 | loss -0.690575239671 | 0.996289473634 bits | time 0:00:04   
| epoch 438 | loss -0.696155233472 | 1.004339703019 bits | time 0:00:04   
| epoch 439 | loss -0.696445575602 | 1.004758578169 bits | time 0:00:04   
| epoch 440 | loss -0.694702999029 | 1.002244571590 bits | time 0:00:03   
| epoch 441 | loss -0.693995527785 | 1.001223906334 bits | time 0:00:01   
| epoch 442 | loss -0.692940958931 | 0.999702485079 bits | time 0:00:01   
| epoch 443 | loss -0.694979225135 | 1.002643081623 bits | time 0:00:02   
| epoch 444 | loss -0.692604028894 | 0.999216397785 bits | time 0:00:01   
| epoch 445 | loss -0.694945629143 | 1.002594612852 bits | time 0:00:01   
| epoch 446 | loss -0.694179397047 | 1.001489173607 bits | time 0:00:01   
| epoch 447 | loss -0.690449831815 | 0.996108548342 bits | time 0:00:01   
| epoch 448 | loss -0.693397551696 | 1.000361209196 bits | time 0:00:01   
| epoch 449 | loss -0.698779951040 | 1.008126370038 bits | time 0:00:01   
| epoch 450 | loss -0.702636164126 | 1.013689709534 bits | time 0:00:01   
| epoch 451 | loss -0.696311615506 | 1.004565314604 bits | time 0:00:01   
| epoch 452 | loss -0.697057841311 | 1.005641890872 bits | time 0:00:01   
| epoch 453 | loss -0.688585379712 | 0.993418712539 bits | time 0:00:01   
| epoch 454 | loss -0.698468664597 | 1.007677278630 bits | time 0:00:01   
| epoch 455 | loss -0.699505029844 | 1.009172437633 bits | time 0:00:01   
| epoch 456 | loss -0.692119478389 | 0.998517339174 bits | time 0:00:01   
| epoch 457 | loss -0.697559767282 | 1.006366016981 bits | time 0:00:01   
| epoch 458 | loss -0.697284104179 | 1.005968319190 bits | time 0:00:01   
| epoch 459 | loss -0.691656783816 | 0.997849812009 bits | time 0:00:01   
| epoch 460 | loss -0.693373833000 | 1.000326990351 bits | time 0:00:01   
| epoch 461 | loss -0.695694700160 | 1.003675293894 bits | time 0:00:01   
| epoch 462 | loss -0.693886606225 | 1.001066765740 bits | time 0:00:01   
| epoch 463 | loss -0.696263630921 | 1.004496087482 bits | time 0:00:01   
| epoch 464 | loss -0.703401802706 | 1.014794292516 bits | time 0:00:01   
| epoch 465 | loss -0.699341205608 | 1.008936089220 bits | time 0:00:01   
| epoch 466 | loss -0.703193132378 | 1.014493244869 bits | time 0:00:01   
| epoch 467 | loss -0.701902269685 | 1.012630923663 bits | time 0:00:01   
| epoch 468 | loss -0.695092919334 | 1.002807107681 bits | time 0:00:01   
| epoch 469 | loss -0.700044921918 | 1.009951337251 bits | time 0:00:01   
| epoch 470 | loss -0.698453549365 | 1.007655471960 bits | time 0:00:01   
| epoch 471 | loss -0.698353377198 | 1.007510954072 bits | time 0:00:01   
| epoch 472 | loss -0.691753387135 | 0.997989181138 bits | time 0:00:01   
| epoch 473 | loss -0.699102894697 | 1.008592279250 bits | time 0:00:01   
| epoch 474 | loss -0.698705122231 | 1.008018414886 bits | time 0:00:01   
| epoch 475 | loss -0.696172255104 | 1.004364260043 bits | time 0:00:01   
| epoch 476 | loss -0.703648937318 | 1.015150832395 bits | time 0:00:01   
| epoch 477 | loss -0.701141663983 | 1.011533601588 bits | time 0:00:01   
| epoch 478 | loss -0.698439499744 | 1.007635202641 bits | time 0:00:01   
| epoch 479 | loss -0.695576013399 | 1.003504065093 bits | time 0:00:01   
| epoch 480 | loss -0.696636381295 | 1.005033852597 bits | time 0:00:01   
| epoch 481 | loss -0.695762892775 | 1.003773675041 bits | time 0:00:01   
| epoch 482 | loss -0.697733121304 | 1.006616113969 bits | time 0:00:01   
| epoch 483 | loss -0.700140701997 | 1.010089518696 bits | time 0:00:01   
| epoch 484 | loss -0.699392567579 | 1.009010188881 bits | time 0:00:01   
| epoch 485 | loss -0.701954455527 | 1.012706211919 bits | time 0:00:01   
| epoch 486 | loss -0.702942437613 | 1.014131568775 bits | time 0:00:01   
| epoch 487 | loss -0.698737839015 | 1.008065615228 bits | time 0:00:01   
| epoch 488 | loss -0.701737759916 | 1.012393586236 bits | time 0:00:01   
| epoch 489 | loss -0.696647045625 | 1.005049237973 bits | time 0:00:01   
| epoch 490 | loss -0.701482202077 | 1.012024894209 bits | time 0:00:01   
| epoch 491 | loss -0.697500089910 | 1.006279920732 bits | time 0:00:01   
| epoch 492 | loss -0.693324974741 | 1.000256502783 bits | time 0:00:01   
| epoch 493 | loss -0.699722166719 | 1.009485699926 bits | time 0:00:01   
| epoch 494 | loss -0.702934043951 | 1.014119459281 bits | time 0:00:01   
| epoch 495 | loss -0.694581255831 | 1.002068933281 bits | time 0:00:01   
| epoch 496 | loss -0.696670518314 | 1.005083101904 bits | time 0:00:01   
| epoch 497 | loss -0.695722963038 | 1.003716068608 bits | time 0:00:01   
| epoch 498 | loss -0.694164939363 | 1.001468315578 bits | time 0:00:01   
| epoch 499 | loss -0.702529188334 | 1.013535376090 bits | time 0:00:01   
| epoch 500 | loss -0.700581994866 | 1.010726169730 bits | time 0:00:01   

Training time 0:12:21   
=========================================================================================
=========================================================================================
