python main.py ./simulatedPlanets/example-sim-model_Rp_loguP ./simulatedPlanets/fake_grammaticalSystems_Rp_loguP.txt --num_planet_features 2 --num_stellar_features 0 --num_labels 3 --batch_size 100 --epochs 500 --width 2 --seed 16 --dropout_prob 0.1 --train

Random seed: 16
-----------------------------------------------------------------------------------------
[DATA]
   data:          ./simulatedPlanets/fake_grammaticalSystems_Rp_loguP.txt
   # planets:     37619
-----------------------------------------------------------------------------------------
[TRAINING]
   num_labels:    3
   batch_size:    100
   lr:            0.002
   epochs:        500

| epoch   1 | loss -0.000000002213 | 0.000000003193 bits | time 0:00:01   
| epoch  53 | loss -0.365817391588 | 0.527762936715 bits | time 0:00:01   
| epoch  54 | loss -0.364540399860 | 0.525920627082 bits | time 0:00:01   
| epoch  55 | loss -0.361932307561 | 0.522157945255 bits | time 0:00:01   
| epoch  56 | loss -0.362044881367 | 0.522320354928 bits | time 0:00:01   
| epoch  57 | loss -0.366269386099 | 0.528415026955 bits | time 0:00:01   
| epoch  58 | loss -0.366872111350 | 0.529284575685 bits | time 0:00:01   
| epoch  59 | loss -0.365803388054 | 0.527742733885 bits | time 0:00:01   
| epoch  60 | loss -0.367408892599 | 0.530058987331 bits | time 0:00:01   
| epoch  61 | loss -0.371741148458 | 0.536309111375 bits | time 0:00:01   
| epoch  62 | loss -0.369114015558 | 0.532518959768 bits | time 0:00:01   
| epoch  63 | loss -0.367820593897 | 0.530652946751 bits | time 0:00:01   
| epoch  64 | loss -0.369509008661 | 0.533088814359 bits | time 0:00:01   
| epoch  65 | loss -0.372932036296 | 0.538027199353 bits | time 0:00:01   
| epoch  66 | loss -0.373155853555 | 0.538350099403 bits | time 0:00:01   
| epoch  67 | loss -0.371556756588 | 0.536043090138 bits | time 0:00:01   
| epoch  68 | loss -0.373289356181 | 0.538542702979 bits | time 0:00:01   
| epoch  69 | loss -0.373164585399 | 0.538362696790 bits | time 0:00:01   
| epoch  70 | loss -0.372072078663 | 0.536786542740 bits | time 0:00:01   
| epoch  71 | loss -0.367555286824 | 0.530270189554 bits | time 0:00:01   
| epoch  72 | loss -0.371727976385 | 0.536290108090 bits | time 0:00:01   
| epoch  73 | loss -0.369004272340 | 0.532360633771 bits | time 0:00:01   
| epoch  74 | loss -0.374542866841 | 0.540351136592 bits | time 0:00:01   
| epoch  75 | loss -0.371115663640 | 0.535406727529 bits | time 0:00:01   
| epoch  76 | loss -0.373889237326 | 0.539408148532 bits | time 0:00:01   
| epoch  77 | loss -0.375201198720 | 0.541300908728 bits | time 0:00:01   
| epoch  78 | loss -0.377393106883 | 0.544463163766 bits | time 0:00:01   
| epoch  79 | loss -0.373206149520 | 0.538422661142 bits | time 0:00:01   
| epoch  80 | loss -0.377460496416 | 0.544560386311 bits | time 0:00:01   
| epoch  81 | loss -0.373439945024 | 0.538759956755 bits | time 0:00:01   
| epoch  82 | loss -0.377954855285 | 0.545273595399 bits | time 0:00:01   
| epoch  83 | loss -0.371570602178 | 0.536063065102 bits | time 0:00:01   
| epoch  84 | loss -0.373516818336 | 0.538870861501 bits | time 0:00:01   
| epoch  85 | loss -0.374582770332 | 0.540408705161 bits | time 0:00:01   
| epoch  86 | loss -0.373691767217 | 0.539123259385 bits | time 0:00:01   
| epoch  87 | loss -0.371847432393 | 0.536462446681 bits | time 0:00:01   
| epoch  88 | loss -0.375776483621 | 0.542130869402 bits | time 0:00:01   
| epoch  89 | loss -0.379518373971 | 0.547529276054 bits | time 0:00:01   
| epoch  90 | loss -0.375184074479 | 0.541276203671 bits | time 0:00:01   
| epoch  91 | loss -0.376421386668 | 0.543061267830 bits | time 0:00:01   
| epoch  92 | loss -0.373284330893 | 0.538535453021 bits | time 0:00:01   
| epoch  93 | loss -0.374730693092 | 0.540622112593 bits | time 0:00:01   
| epoch  94 | loss -0.376217409534 | 0.542766991030 bits | time 0:00:01   
| epoch  95 | loss -0.373954310025 | 0.539502028592 bits | time 0:00:01   
| epoch  96 | loss -0.378539010210 | 0.546116352814 bits | time 0:00:01   
| epoch  97 | loss -0.376586552403 | 0.543299551617 bits | time 0:00:01   
| epoch  98 | loss -0.378519370480 | 0.546088018672 bits | time 0:00:01   
| epoch  99 | loss -0.373337437367 | 0.538612069467 bits | time 0:00:01   
| epoch 100 | loss -0.375884772296 | 0.542287096937 bits | time 0:00:01   
| epoch 101 | loss -0.378864352757 | 0.546585722892 bits | time 0:00:01   
| epoch 102 | loss -0.376447305518 | 0.543098660827 bits | time 0:00:01   
| epoch 103 | loss -0.369427245476 | 0.532970855017 bits | time 0:00:01   
| epoch 104 | loss -0.374503561293 | 0.540294430673 bits | time 0:00:01   
| epoch 105 | loss -0.372898495956 | 0.537978810871 bits | time 0:00:01   
| epoch 106 | loss -0.377143389983 | 0.544102898432 bits | time 0:00:01   
| epoch 107 | loss -0.372730857893 | 0.537736960268 bits | time 0:00:01   
| epoch 108 | loss -0.375573520082 | 0.541838054911 bits | time 0:00:01   
| epoch 109 | loss -0.371779490134 | 0.536364426720 bits | time 0:00:01   
| epoch 110 | loss -0.375598805574 | 0.541874534165 bits | time 0:00:01   
| epoch 111 | loss -0.374031042389 | 0.539612729993 bits | time 0:00:01   
| epoch 112 | loss -0.377029808826 | 0.543939035461 bits | time 0:00:01   
| epoch 113 | loss -0.373212806900 | 0.538432265711 bits | time 0:00:01   
| epoch 114 | loss -0.372698715100 | 0.537690588020 bits | time 0:00:01   
| epoch 115 | loss -0.376921122918 | 0.543782234841 bits | time 0:00:01   
| epoch 116 | loss -0.378122957695 | 0.545516115913 bits | time 0:00:01   
| epoch 117 | loss -0.371417485197 | 0.535842163994 bits | time 0:00:01   
| epoch 118 | loss -0.375154500299 | 0.541233537148 bits | time 0:00:01   
| epoch 119 | loss -0.380486833875 | 0.548926468355 bits | time 0:00:01   
| epoch 120 | loss -0.377293063491 | 0.544318831660 bits | time 0:00:01   
| epoch 121 | loss -0.375553555055 | 0.541809251467 bits | time 0:00:01   
| epoch 122 | loss -0.374660329335 | 0.540520599149 bits | time 0:00:01   
| epoch 123 | loss -0.382680321088 | 0.552091001479 bits | time 0:00:01   
| epoch 124 | loss -0.377087066123 | 0.544021640279 bits | time 0:00:01   
| epoch 125 | loss -0.379670310637 | 0.547748474329 bits | time 0:00:01   
| epoch 126 | loss -0.379560603387 | 0.547590200223 bits | time 0:00:01   
| epoch 127 | loss -0.376288093211 | 0.542868966022 bits | time 0:00:01   
| epoch 128 | loss -0.376841397121 | 0.543667214828 bits | time 0:00:01   
| epoch 129 | loss -0.378039992615 | 0.545396422603 bits | time 0:00:01   
| epoch 130 | loss -0.378416830965 | 0.545940085423 bits | time 0:00:01   
| epoch 131 | loss -0.372955399182 | 0.538060904873 bits | time 0:00:01   
| epoch 132 | loss -0.371827175035 | 0.536433221491 bits | time 0:00:01   
| epoch 133 | loss -0.381441263764 | 0.550303419622 bits | time 0:00:01   
| epoch 134 | loss -0.375755634643 | 0.542100790686 bits | time 0:00:01   
| epoch 135 | loss -0.377537215104 | 0.544671067981 bits | time 0:00:01   
| epoch 136 | loss -0.378494429493 | 0.546052036434 bits | time 0:00:01   
| epoch 137 | loss -0.375290278098 | 0.541429423106 bits | time 0:00:01   
| epoch 138 | loss -0.374222466895 | 0.539888897179 bits | time 0:00:01   
| epoch 139 | loss -0.376071744398 | 0.542556840662 bits | time 0:00:01   
| epoch 140 | loss -0.377868974161 | 0.545149695128 bits | time 0:00:01   
| epoch 141 | loss -0.377108218262 | 0.544052156365 bits | time 0:00:01   
| epoch 142 | loss -0.377450356433 | 0.544545757407 bits | time 0:00:01   
| epoch 143 | loss -0.381377437387 | 0.550211337625 bits | time 0:00:01   
| epoch 144 | loss -0.381072288878 | 0.549771101385 bits | time 0:00:01   
| epoch 145 | loss -0.377523272281 | 0.544650952740 bits | time 0:00:01   
| epoch 146 | loss -0.378625501846 | 0.546241133868 bits | time 0:00:01   
| epoch 147 | loss -0.371485189196 | 0.535939840217 bits | time 0:00:01   
| epoch 148 | loss -0.378235350158 | 0.545678263962 bits | time 0:00:01   
| epoch 149 | loss -0.375940049201 | 0.542366844653 bits | time 0:00:01   
| epoch 150 | loss -0.380272078103 | 0.548616641268 bits | time 0:00:01   
| epoch 151 | loss -0.377006847599 | 0.543905909412 bits | time 0:00:01   
| epoch 152 | loss -0.380309632112 | 0.548670820251 bits | time 0:00:01   
| epoch 153 | loss -0.377273081547 | 0.544290003809 bits | time 0:00:01   
| epoch 154 | loss -0.377700395388 | 0.544906487368 bits | time 0:00:01   
| epoch 155 | loss -0.376075525420 | 0.542562295523 bits | time 0:00:01   
| epoch 156 | loss -0.381244339029 | 0.550019317284 bits | time 0:00:01   
| epoch 157 | loss -0.378987339590 | 0.546763155386 bits | time 0:00:01   
| epoch 158 | loss -0.373489257749 | 0.538831099979 bits | time 0:00:01   
| epoch 159 | loss -0.384197777478 | 0.554280228288 bits | time 0:00:01   
| epoch 160 | loss -0.380117944602 | 0.548394273631 bits | time 0:00:01   
| epoch 161 | loss -0.373648180570 | 0.539060377145 bits | time 0:00:01   
| epoch 162 | loss -0.382699066116 | 0.552118044838 bits | time 0:00:01   
| epoch 163 | loss -0.376162931046 | 0.542688395187 bits | time 0:00:01   
| epoch 164 | loss -0.379404222222 | 0.547364589892 bits | time 0:00:01   
| epoch 165 | loss -0.374064442096 | 0.539660915585 bits | time 0:00:01   
| epoch 166 | loss -0.376277138526 | 0.542853161751 bits | time 0:00:01   
| epoch 167 | loss -0.377894718072 | 0.545186835740 bits | time 0:00:01   
| epoch 168 | loss -0.377592079440 | 0.544750220487 bits | time 0:00:01   
| epoch 169 | loss -0.381064806914 | 0.549760307192 bits | time 0:00:01   
| epoch 170 | loss -0.378505474297 | 0.546067970718 bits | time 0:00:01   
| epoch 171 | loss -0.377020717062 | 0.543925918818 bits | time 0:00:01   
| epoch 172 | loss -0.378888145287 | 0.546620048257 bits | time 0:00:01   
| epoch 173 | loss -0.385396492655 | 0.556009608730 bits | time 0:00:01   
| epoch 174 | loss -0.377459840528 | 0.544559440064 bits | time 0:00:01   
| epoch 175 | loss -0.379302467054 | 0.547217788216 bits | time 0:00:01   
| epoch 176 | loss -0.379976001437 | 0.548189492930 bits | time 0:00:01   
| epoch 177 | loss -0.380515947108 | 0.548968469872 bits | time 0:00:01   
| epoch 178 | loss -0.374493218781 | 0.540279509581 bits | time 0:00:01   
| epoch 179 | loss -0.377266610096 | 0.544280667478 bits | time 0:00:01   
| epoch 180 | loss -0.374274474398 | 0.539963928146 bits | time 0:00:01   
| epoch 181 | loss -0.377352526950 | 0.544404619298 bits | time 0:00:01   
| epoch 182 | loss -0.373138288762 | 0.538324758763 bits | time 0:00:01   
| epoch 183 | loss -0.382212069212 | 0.551415456820 bits | time 0:00:01   
| epoch 184 | loss -0.379723601853 | 0.547825357303 bits | time 0:00:01   
| epoch 185 | loss -0.380835369585 | 0.549429299095 bits | time 0:00:01   
| epoch 186 | loss -0.374690866202 | 0.540564654535 bits | time 0:00:01   
| epoch 187 | loss -0.382449351824 | 0.551757783268 bits | time 0:00:01   
| epoch 188 | loss -0.377357471052 | 0.544411752130 bits | time 0:00:01   
| epoch 189 | loss -0.375056914293 | 0.541092750302 bits | time 0:00:01   
| epoch 190 | loss -0.377305794379 | 0.544337198449 bits | time 0:00:01   
| epoch 191 | loss -0.379740015739 | 0.547849037534 bits | time 0:00:01   
| epoch 192 | loss -0.378763073952 | 0.546439608462 bits | time 0:00:01   
| epoch 193 | loss -0.377392531864 | 0.544462334189 bits | time 0:00:01   
| epoch 194 | loss -0.379795164265 | 0.547928600039 bits | time 0:00:01   
| epoch 195 | loss -0.377678066018 | 0.544874272896 bits | time 0:00:01   
| epoch 196 | loss -0.379050480908 | 0.546854249053 bits | time 0:00:01   
| epoch 197 | loss -0.377785730188 | 0.545029599461 bits | time 0:00:01   
| epoch 198 | loss -0.378417172230 | 0.545940577763 bits | time 0:00:01   
| epoch 199 | loss -0.380338083133 | 0.548711866396 bits | time 0:00:01   
| epoch 200 | loss -0.377007599298 | 0.543906993884 bits | time 0:00:01   
| epoch 201 | loss -0.377458907407 | 0.544558093855 bits | time 0:00:01   
| epoch 202 | loss -0.379429731666 | 0.547401392241 bits | time 0:00:01   
| epoch 203 | loss -0.376718215980 | 0.543489502007 bits | time 0:00:01   
| epoch 204 | loss -0.376060561413 | 0.542540707024 bits | time 0:00:01   
| epoch 205 | loss -0.376121630245 | 0.542628810725 bits | time 0:00:01   
| epoch 206 | loss -0.379782669029 | 0.547910573223 bits | time 0:00:01   
| epoch 207 | loss -0.376843713165 | 0.543670556173 bits | time 0:00:01   
| epoch 208 | loss -0.377388091951 | 0.544455928748 bits | time 0:00:01   
| epoch 209 | loss -0.375857175898 | 0.542247283751 bits | time 0:00:01   
| epoch 210 | loss -0.378085127955 | 0.545461539135 bits | time 0:00:01   
| epoch 211 | loss -0.378251121436 | 0.545701017107 bits | time 0:00:01   
| epoch 212 | loss -0.377264013657 | 0.544276921609 bits | time 0:00:01   
| epoch 213 | loss -0.379831316379 | 0.547980756515 bits | time 0:00:01   
| epoch 214 | loss -0.378987249787 | 0.546763025828 bits | time 0:00:01   
| epoch 215 | loss -0.381665194857 | 0.550626483900 bits | time 0:00:01   
| epoch 216 | loss -0.377753265973 | 0.544982763499 bits | time 0:00:01   
| epoch 217 | loss -0.380436814748 | 0.548854306009 bits | time 0:00:01   
| epoch 218 | loss -0.379512925521 | 0.547521415603 bits | time 0:00:01   
| epoch 219 | loss -0.374398763284 | 0.540143239105 bits | time 0:00:01   
| epoch 220 | loss -0.378577087144 | 0.546171286216 bits | time 0:00:01   
| epoch 221 | loss -0.378191882720 | 0.545615553704 bits | time 0:00:01   
| epoch 222 | loss -0.380999221173 | 0.549665686968 bits | time 0:00:01   
| epoch 223 | loss -0.385385968720 | 0.555994425900 bits | time 0:00:01   
| epoch 224 | loss -0.380640948483 | 0.549148808735 bits | time 0:00:01   
| epoch 225 | loss -0.382858159925 | 0.552347568687 bits | time 0:00:01   
| epoch 226 | loss -0.378136444946 | 0.545535573902 bits | time 0:00:01   
| epoch 227 | loss -0.373089245681 | 0.538254004553 bits | time 0:00:01   
| epoch 228 | loss -0.379624670159 | 0.547682629037 bits | time 0:00:01   
| epoch 229 | loss -0.382636043295 | 0.552027122127 bits | time 0:00:01   
| epoch 230 | loss -0.379866446519 | 0.548031438593 bits | time 0:00:01   
| epoch 231 | loss -0.376477551160 | 0.543142296064 bits | time 0:00:01   
| epoch 232 | loss -0.378019283163 | 0.545366545179 bits | time 0:00:01   
| epoch 233 | loss -0.378747282594 | 0.546416826349 bits | time 0:00:01   
| epoch 234 | loss -0.381794209031 | 0.550812612010 bits | time 0:00:01   
| epoch 235 | loss -0.373076234240 | 0.538235233012 bits | time 0:00:01   
| epoch 236 | loss -0.377065051140 | 0.543989879372 bits | time 0:00:01   
| epoch 237 | loss -0.380717427250 | 0.549259144273 bits | time 0:00:01   
| epoch 238 | loss -0.381703110367 | 0.550681184419 bits | time 0:00:01   
| epoch 239 | loss -0.376579878659 | 0.543289923440 bits | time 0:00:01   
| epoch 240 | loss -0.375683649070 | 0.541996937456 bits | time 0:00:01   
| epoch 241 | loss -0.380113801842 | 0.548388296891 bits | time 0:00:01   
| epoch 242 | loss -0.382718670748 | 0.552146328343 bits | time 0:00:01   
| epoch 243 | loss -0.374598399951 | 0.540431253934 bits | time 0:00:01   
| epoch 244 | loss -0.382468190845 | 0.551784962229 bits | time 0:00:01   
| epoch 245 | loss -0.379361340317 | 0.547302724380 bits | time 0:00:01   
| epoch 246 | loss -0.381814815480 | 0.550842340830 bits | time 0:00:01   
| epoch 247 | loss -0.380302416077 | 0.548660409712 bits | time 0:00:01   
| epoch 248 | loss -0.380971959004 | 0.549626355973 bits | time 0:00:01   
| epoch 249 | loss -0.379838409016 | 0.547990989026 bits | time 0:00:01   
| epoch 250 | loss -0.382326831473 | 0.551581023765 bits | time 0:00:01   
| epoch 251 | loss -0.376254644334 | 0.542820709492 bits | time 0:00:01   
| epoch 252 | loss -0.382789849049 | 0.552249016926 bits | time 0:00:01   
| epoch 253 | loss -0.380858852629 | 0.549463177967 bits | time 0:00:01   
| epoch 254 | loss -0.379647143007 | 0.547715050504 bits | time 0:00:01   
| epoch 255 | loss -0.376980478552 | 0.543867866919 bits | time 0:00:01   
| epoch 256 | loss -0.378938036114 | 0.546692025505 bits | time 0:00:01   
| epoch 257 | loss -0.380790062703 | 0.549363935082 bits | time 0:00:01   
| epoch 258 | loss -0.381513389732 | 0.550407475399 bits | time 0:00:01   
| epoch 259 | loss -0.378628527217 | 0.546245498555 bits | time 0:00:01   
| epoch 260 | loss -0.377402155248 | 0.544476217796 bits | time 0:00:01   
| epoch 261 | loss -0.380111086274 | 0.548384379154 bits | time 0:00:01   
| epoch 262 | loss -0.378237111104 | 0.545680804469 bits | time 0:00:01   
| epoch 263 | loss -0.377247698190 | 0.544253383366 bits | time 0:00:01   
| epoch 264 | loss -0.380435945738 | 0.548853052292 bits | time 0:00:01   
| epoch 265 | loss -0.377781568377 | 0.545023595236 bits | time 0:00:01   
| epoch 266 | loss -0.383731114611 | 0.553606976085 bits | time 0:00:01   
| epoch 267 | loss -0.378271725671 | 0.545730742734 bits | time 0:00:01   
| epoch 268 | loss -0.378445050207 | 0.545980797183 bits | time 0:00:01   
| epoch 269 | loss -0.378635575980 | 0.546255667771 bits | time 0:00:01   
| epoch 270 | loss -0.384061240391 | 0.554083246910 bits | time 0:00:01   
| epoch 271 | loss -0.381860770503 | 0.550908639914 bits | time 0:00:01   
| epoch 272 | loss -0.381319938035 | 0.550128383595 bits | time 0:00:01   
| epoch 273 | loss -0.377134238931 | 0.544089696255 bits | time 0:00:01   
| epoch 274 | loss -0.380711704255 | 0.549250887738 bits | time 0:00:01   
| epoch 275 | loss -0.383953050372 | 0.553927161706 bits | time 0:00:01   
| epoch 276 | loss -0.380321848377 | 0.548688444595 bits | time 0:00:01   
| epoch 277 | loss -0.380955085040 | 0.549602011988 bits | time 0:00:01   
| epoch 278 | loss -0.376816236767 | 0.543630916111 bits | time 0:00:01   
| epoch 279 | loss -0.380876028016 | 0.549487956812 bits | time 0:00:01   
| epoch 280 | loss -0.380616968759 | 0.549114213308 bits | time 0:00:01   
| epoch 281 | loss -0.379143041625 | 0.546987785940 bits | time 0:00:01   
| epoch 282 | loss -0.382894973224 | 0.552400679051 bits | time 0:00:01   
| epoch 283 | loss -0.378073213666 | 0.545444350450 bits | time 0:00:01   
| epoch 284 | loss -0.383282347605 | 0.552959542149 bits | time 0:00:01   
| epoch 285 | loss -0.383803132437 | 0.553710875845 bits | time 0:00:01   
| epoch 286 | loss -0.381795885234 | 0.550815030259 bits | time 0:00:01   
| epoch 287 | loss -0.378772949746 | 0.546453856221 bits | time 0:00:01   
| epoch 288 | loss -0.379208931398 | 0.547082844789 bits | time 0:00:01   
| epoch 289 | loss -0.385108827043 | 0.555594594977 bits | time 0:00:01   
| epoch 290 | loss -0.383809105155 | 0.553719492655 bits | time 0:00:01   
| epoch 291 | loss -0.378077707019 | 0.545450832987 bits | time 0:00:01   
| epoch 292 | loss -0.377596013110 | 0.544755895573 bits | time 0:00:01   
| epoch 293 | loss -0.377489246645 | 0.544601864124 bits | time 0:00:01   
| epoch 294 | loss -0.381615875254 | 0.550555330754 bits | time 0:00:01   
| epoch 295 | loss -0.382363390306 | 0.551633767012 bits | time 0:00:01   
| epoch 296 | loss -0.380356016463 | 0.548737738723 bits | time 0:00:01   
| epoch 297 | loss -0.383108358880 | 0.552708529479 bits | time 0:00:01   
| epoch 298 | loss -0.387739046815 | 0.559389199999 bits | time 0:00:01   
| epoch 299 | loss -0.377936853259 | 0.545247623966 bits | time 0:00:01   
| epoch 300 | loss -0.380629237277 | 0.549131913037 bits | time 0:00:01   
| epoch 301 | loss -0.379064891240 | 0.546875038768 bits | time 0:00:01   
| epoch 302 | loss -0.382701169433 | 0.552121079283 bits | time 0:00:01   
| epoch 303 | loss -0.381078068948 | 0.549779440262 bits | time 0:00:01   
| epoch 304 | loss -0.381513876766 | 0.550408178041 bits | time 0:00:01   
| epoch 305 | loss -0.379129270739 | 0.546967918751 bits | time 0:00:01   
| epoch 306 | loss -0.383318935766 | 0.553012327708 bits | time 0:00:01   
| epoch 307 | loss -0.380259611009 | 0.548598655053 bits | time 0:00:01   
| epoch 308 | loss -0.380794328388 | 0.549370089164 bits | time 0:00:01   
| epoch 309 | loss -0.379016805154 | 0.546805665209 bits | time 0:00:01   
| epoch 310 | loss -0.382248934526 | 0.551468642226 bits | time 0:00:01   
| epoch 311 | loss -0.382252406695 | 0.551473651506 bits | time 0:00:01   
| epoch 312 | loss -0.383229719075 | 0.552883615230 bits | time 0:00:01   
| epoch 313 | loss -0.378451762054 | 0.545990480331 bits | time 0:00:01   
| epoch 314 | loss -0.383214315069 | 0.552861391947 bits | time 0:00:01   
| epoch 315 | loss -0.380507604434 | 0.548956433937 bits | time 0:00:01   
| epoch 316 | loss -0.379456678420 | 0.547440268189 bits | time 0:00:01   
| epoch 317 | loss -0.385942825904 | 0.556797800999 bits | time 0:00:01   
| epoch 318 | loss -0.378442003809 | 0.545976402160 bits | time 0:00:01   
| epoch 319 | loss -0.383096529097 | 0.552691462710 bits | time 0:00:01   
| epoch 320 | loss -0.382747208487 | 0.552187499598 bits | time 0:00:01   
| epoch 321 | loss -0.384933741244 | 0.555341999564 bits | time 0:00:01   
| epoch 322 | loss -0.381005664087 | 0.549674982129 bits | time 0:00:01   
| epoch 323 | loss -0.387227764892 | 0.558651576104 bits | time 0:00:01   
| epoch 324 | loss -0.383541134846 | 0.553332893219 bits | time 0:00:01   
| epoch 325 | loss -0.385267148204 | 0.555823004132 bits | time 0:00:01   
| epoch 326 | loss -0.382361365724 | 0.551630846158 bits | time 0:00:01   
| epoch 327 | loss -0.380877572282 | 0.549490184717 bits | time 0:00:01   
| epoch 328 | loss -0.378286125410 | 0.545751517166 bits | time 0:00:01   
| epoch 329 | loss -0.383564211725 | 0.553366186118 bits | time 0:00:01   
| epoch 330 | loss -0.383882559421 | 0.553825464760 bits | time 0:00:01   
| epoch 331 | loss -0.382704012748 | 0.552125181320 bits | time 0:00:01   
| epoch 332 | loss -0.381947442217 | 0.551033680767 bits | time 0:00:01   
| epoch 333 | loss -0.378842702121 | 0.546554487626 bits | time 0:00:01   
| epoch 334 | loss -0.381217381524 | 0.549980425826 bits | time 0:00:01   
| epoch 335 | loss -0.380400381844 | 0.548801744439 bits | time 0:00:01   
| epoch 336 | loss -0.377714420029 | 0.544926720648 bits | time 0:00:01   
| epoch 337 | loss -0.383638839190 | 0.553473850792 bits | time 0:00:01   
| epoch 338 | loss -0.378312412323 | 0.545789441166 bits | time 0:00:01   
| epoch 339 | loss -0.385730346966 | 0.556491258688 bits | time 0:00:01   
| epoch 340 | loss -0.381360557335 | 0.550186984858 bits | time 0:00:01   
| epoch 341 | loss -0.382655485476 | 0.552055171266 bits | time 0:00:01   
| epoch 342 | loss -0.381791287929 | 0.550808397750 bits | time 0:00:01   
| epoch 343 | loss -0.376733802674 | 0.543511988853 bits | time 0:00:01   
| epoch 344 | loss -0.383646302340 | 0.553484617842 bits | time 0:00:01   
